enabled,ability,description
1,SUPERWARPGATETRAIN_WARPINURUN,"Train a Warpinurun, a heroic Phoenix pilot specializing in destroying enemy air forces with a powerful energy beam."
1,SUPERWARPGATETRAIN_WARPINMOHANDAR,"Train a Warpinmohandar, a legendary Zealot warrior who charges into battle and can cleave through multiple ground enemies at once."
1,SUPERWARPGATETRAIN_WARPINSELENDIS,"Train a Warpinselendis, a heroic Carrier commander that launches swarms of powerful interceptors to overwhelm enemies from a safe distance."
1,SUPERWARPGATETRAIN_WARPINSCOUT,"Train a Warpinscout, a versatile air fighter effective against both air and ground targets."
1,SUPERWARPGATETRAIN_COLOSSUS,"Train a Colossus, a massive walker that incinerates armies of ground units from long range with its twin thermal lances."
1,SUPERWARPGATETRAIN_WARPPRISM,"Train a Warpprism, a flying transport that can deploy into a mobile pylon, allowing you to warp in units anywhere on the map."
1,ZERGBUILD_HATCHERY,"Build a Hatchery, the central Zerg structure."
1,ZERGBUILD_CREEPTUMOR,"Build a Creep Tumor to spread creep for vision and building."
1,ZERGBUILD_EXTRACTOR,"Build a Extractor to harvest vespene gas."
1,ZERGBUILD_SPAWNINGPOOL,"Build a Spawning Pool to unlock Zergling and Queen."
1,ZERGBUILD_EVOLUTIONCHAMBER,"Build a Evolution Chamber to upgrade ground weapon and armor."
1,ZERGBUILD_HYDRALISKDEN,"Build a Hydralisk Den to unlock Hydralisk."
1,ZERGBUILD_SPIRE,"Build a Spire to unlock air units (Mutalisk and Corruptor)."
1,ZERGBUILD_ULTRALISKCAVERN,"Build a Ultralisk Cavern to unlock Ultralisk."
1,ZERGBUILD_INFESTATIONPIT,"Build a Infestation Pit to unlock Infestor and Swarm Host."
1,ZERGBUILD_NYDUSNETWORK,"Build a Nydus Network to create a Nydus Worm at any visible location to enable rapid troop transport."
1,ZERGBUILD_BANELINGNEST,"Build a Baneling Nest to unlock Baneling."
1,LARVATRAIN_DRONE,"Train a Drone, a basic worker unit that gathers resources and sacrifices itself to create Zerg structures."
1,LARVATRAIN_ZERGLING,"Train a Zergling, a cheap and extremely fast melee attacker, ideal for swarming and overwhelming enemies."
1,LARVATRAIN_OVERLORD,"Train an Overlord to provide supply and act as a scout."
1,LARVATRAIN_HYDRALISK,"Train a Hydralisk, a versatile ranged attacker effective against both ground and air units."
1,LARVATRAIN_MUTALISK,"Train a Mutalisk, a very fast flying harasser whose glaive attack bounces between multiple enemy targets."
1,LARVATRAIN_ULTRALISK,"Train an Ultralisk, a massive, heavily-armored late-game beast that cleaves through ground units with its powerful melee attacks."
1,LARVATRAIN_ROACH,"Train a Roach, a durable, armored ground attacker that can rapidly regenerate health while burrowed."
1,LARVATRAIN_INFESTOR,"Train an Infestor, a powerful spellcaster capable of disabling and damaging groups of enemies or temporarily seizing control of a single unit."
1,LARVATRAIN_CORRUPTOR,"Train a Corruptor, a dedicated anti-air flying unit that deals bonus damage to massive targets and can morph into the powerful Brood Lord."
1,LARVATRAIN_VIPER,"Train a Viper, a flying spellcaster that manipulates the battlefield by pulling key enemy units out of position or disabling them with clouds."
1,INFESTEDMONSTERTRAIN_INFESTEDCIVILIAN,"Train an Infested Civilian, an expendable, slow-moving melee attacker that swarms enemies in large numbers."
1,INFESTEDMONSTERTRAIN_INFESTEDTERRANCAMPAIGN,"Train an Infested Terran (Campaign), an expendable ranged attacker with a timed life, used to overwhelm enemy defenses."
1,INFESTEDMONSTERTRAIN_INFESTEDABOMINATION,"Train an Infested Abomination, a volatile suicide unit that explodes upon death, dealing massive area damage to units and structures."
1,ZERGBUILD_ROACHWARREN,"Build a Roach Warren to produce Roach."
1,ZERGBUILD_SPINECRAWLER,"Build a Spine Crawler, a static defense that impales and damages ground units."
1,ZERGBUILD_SPORECRAWLER,"Build a Spore Crawler, a static anti-air turret with detection."
1,RESEARCH_ZERGMELEEWEAPONSLEVEL1,"Increases the attack damage of all Zerg ground/melee units."
1,RESEARCH_ZERGMELEEWEAPONSLEVEL2,"Increases the attack damage of all Zerg ground/melee units."
1,RESEARCH_ZERGMELEEWEAPONSLEVEL3,"Increases the attack damage of all Zerg ground/melee units."
1,RESEARCH_ZERGGROUNDARMORLEVEL1,"Increases the armor of all Zerg ground units."
1,RESEARCH_ZERGGROUNDARMORLEVEL2,"Increases the armor of all Zerg ground units."
1,RESEARCH_ZERGGROUNDARMORLEVEL3,"Increases the armor of all Zerg ground units."
1,RESEARCH_ZERGMISSILEWEAPONSLEVEL1,"Increases the attack damage of all Zerg ground/ranged units."
1,RESEARCH_ZERGMISSILEWEAPONSLEVEL2,"Increases the attack damage of all Zerg ground/ranged units."
1,RESEARCH_ZERGMISSILEWEAPONSLEVEL3,"Increases the attack damage of all Zerg ground/ranged units."
1,RESEARCH_ZERGFLYERATTACKLEVEL1,"Increases the attack damage of all Zerg air units."
1,RESEARCH_ZERGFLYERATTACKLEVEL2,"Increases the attack damage of all Zerg air units."
1,RESEARCH_ZERGFLYERATTACKLEVEL3,"Increases the attack damage of all Zerg air units."
1,RESEARCH_ZERGFLYERARMORLEVEL1,"Increases the armor of all Zerg air units."
1,RESEARCH_ZERGFLYERARMORLEVEL2,"Increases the armor of all Zerg air units."
1,RESEARCH_ZERGFLYERARMORLEVEL3,"Increases the armor of all Zerg air units."
1,RESEARCH_ADAPTIVETALONS,"Reduces the time Lurkers take to burrow from 2 seconds to 1.07 seconds."
1,RESEARCH_ANABOLICSYNTHESIS,"Increases the movement speed of Ultralisks off creep."
1,RESEARCH_CENTRIFUGALHOOKS,"Increases Baneling movement speed to 4.13 (+0.63). Banelings will roll instead of running. Requires a Lair."
1,RESEARCH_GLIALREGENERATION,"Increases Roach movement speed to 4.2 (+1.05) while unburrowed, and to 4.4 while burrowed under creep."
1,RESEARCH_ZERGLINGMETABOLICBOOST,"Increases Zergling movement speed by 60% to 6.58 (+2.45)."
1,RESEARCH_PNEUMATIZEDCARAPACE,"Increases the movement speed of Overlords to 3.00 and Overseers to 4.72."
1,RESEARCH_MUSCULARAUGMENTS,"Increases the movement speed of Hydralisks."
1,RESEARCH_GROOVEDSPINES,"Increases the attack range of Hydralisks by +1."
1,RESEARCH_NEURALPARASITE,"Allows Infestors to use the Neural Parasite ability."
1,RESEARCH_CHITINOUSPLATING,"Increases the armor of all Ultralisks by 2."
1,TRAIN_ADEPT,"Train an Adept, a ranged warrior that projects a psionic shade to teleport past enemy forces and harass light units."
1,CYBERNETICSCORERESEARCH_PROTOSSAIRWEAPONSLEVEL1,"Upgrades the damage of Protoss air units."
1,CYBERNETICSCORERESEARCH_PROTOSSAIRWEAPONSLEVEL2,"Upgrades the damage of Protoss air units."
1,CYBERNETICSCORERESEARCH_PROTOSSAIRWEAPONSLEVEL3,"Upgrades the damage of Protoss air units."
1,CYBERNETICSCORERESEARCH_PROTOSSAIRARMORLEVEL1,"Upgrades the armor of Protoss air units."
1,CYBERNETICSCORERESEARCH_PROTOSSAIRARMORLEVEL2,"Upgrades the armor of Protoss air units."
1,CYBERNETICSCORERESEARCH_PROTOSSAIRARMORLEVEL3,"Upgrades the armor of Protoss air units."
1,RESEARCH_WARPGATE,"Allows Gateways to be changed into Warp Gates."
1,GUARDIANSHIELD_GUARDIANSHIELD,"Create a shield bubble around the Sentry that reduces the damage of all incoming ranged attacks by 2 for 15 seconds."
1,FORCEFIELD_FORCEFIELD,"Create a Force Field that blocks movement for 11 seconds."
1,HALLUCINATION_ARCHON,"Create a fake Archon to serve as a durable scout or to draw enemy fire."
1,HALLUCINATION_COLOSSUS,"Create a fake Colossus to serve as a durable scout or to draw enemy fire."
1,HALLUCINATION_HIGHTEMPLAR,"Create a fake High Templar to serve as a durable scout or to draw enemy fire."
1,HALLUCINATION_IMMORTAL,"Create a fake Immortal to serve as a durable scout or to draw enemy fire."
1,HALLUCINATION_PHOENIX,"Create a fake Phoenix to serve as a durable scout or to draw enemy fire."
1,HALLUCINATION_PROBE,"Create a fake Probe to serve as a durable scout or to draw enemy fire."
1,HALLUCINATION_STALKER,"Create a fake Stalker to serve as a durable scout or to draw enemy fire."
1,HALLUCINATION_VOIDRAY,"Create a fake Void Ray to serve as a durable scout or to draw enemy fire."
1,HALLUCINATION_WARPPRISM,"Create a fake Warp Prism to serve as a durable scout or to draw enemy fire."
1,HALLUCINATION_ZEALOT,"Create a fake Zealot to serve as a durable scout or to draw enemy fire."
1,HALLUCINATION_ORACLE,"Create a fake Oracle to serve as a durable scout or to draw enemy fire."
1,HALLUCINATION_DISRUPTOR,"Create a fake Disruptor to serve as a durable scout or to draw enemy fire."
1,HALLUCINATION_ADEPT,"Create a fake Adept to serve as a durable scout or to draw enemy fire."
1,ADEPTPHASESHIFT_ADEPTPHASESHIFT,"Activate the Adept's Phase Shift ability, allowing it to teleport to its psionic shade after a short delay, bypassing obstacles and enemy units."
1,TRAINWARP_ADEPT,"Train an Adept, a ranged warrior that projects a psionic shade to teleport past enemy forces and harass light units."
1,MORPH_WARPGATE,"Transforms the Gateway into a Warp Gate."
1,MORPH_GATEWAY,"The Warpgate transforms back into a Gateway."
1,RESEARCH_ADEPTRESONATINGGLAIVES,"Increases the attack speed of the Adept by 45%."
1,RESEARCH_BURROW,"Enables all Zerg ground units to use the Burrow ability. Burrow allows a unit to take cover underground, rendering it unable to attack."
1,TRAINQUEEN_QUEEN,"Train a Queen, a vital defensive unit that injects larva into Hatchery to mass-produce army."
1,UPGRADETOLAIR_LAIR,"Upgrade to be a Lair to unlock more units and upgrades."
1,MORPHTORAVAGER_RAVAGER,"Morphs the Roach into a Ravager to be better at remote AOE attacks."
1,SPINECRAWLERUPROOT_SPINECRAWLERUPROOT,"Gain mobility and lose attack capability."
1,SPORECRAWLERUPROOT_SPORECRAWLERUPROOT,"Gain mobility and lose attack capability."
1,SPINECRAWLERROOT_SPINECRAWLERROOT,"Gain attack and lose mobility capability."
1,SPORECRAWLERROOT_SPORECRAWLERROOT,"Gain attack and lose mobility capability."
1,MORPH_OVERSEER,"Morph to Overseer to detect invisible units but lose 8 supply."
1,MORPH_OVERSEERMODE,"Morph to Overseer to detect invisible units but lose 8 supply."
1,BEHAVIOR_GENERATECREEPON,"Start to generate Creep."
0,BEHAVIOR_GENERATECREEPOFF,"Stop generating Creep."
1,MORPH_OVERLORDTRANSPORT,"Upgrade to gain transport ability."
1,RESEARCH_TUNNELINGCLAWS,"Gives Roaches the ability to move while burrowed at a speed of 2.8."
1,RESEARCH_GLIALREGENERATION,"Increases Roach movement speed to 4.2 (+1.05) while unburrowed, and to 4.4 while burrowed under creep."
1,BUILD_LURKERDEN,"Morph to be a Lurker Den to enhance defense ability."
1,RESEARCH_ADAPTIVETALONS,"Reduces the time Lurkers take to burrow from 2 seconds to 1.07 seconds."
1,MORPH_SURVEILLANCEMODE,"Transforms the Observer to Surveillance Mode. The Observer gains 25% wider vision, but loses the ability to move."
1,MORPH_OBSERVERMODE,"Transforms the Observer to standard Observer Mode. Allows the Observer to move at the cost of decreased sight radius."
0,ATTACK_REDIRECT,
1,SPAWNCHANGELING_SPAWNCHANGELING,"Spawn a Changeling, a small unit with timed life and no attack. When a Changeling first encounters an enemy unit, it will match that unit's color and change into a Zealot, Marine, or Zergling, depending on the enemy race."
1,CONTAMINATE_CONTAMINATE,"The Overseer covers an enemy structure in slime. The structure will be unable to train units or research upgrades for 21 seconds."
1,MORPH_OVERSIGHTMODE,"Grants the Overseer 25% wider vision, but removes its ability to move."
1,RESEARCH_PNEUMATIZEDCARAPACE,"Increases the movement speed of Overlords to 3.00 and Overseers to 4.72."
1,EFFECT_CORROSIVEBILE,"Launch a missile at the target location, dealing 60 damage to all units and destroying all Force Fields in the area upon impact."
1,LOAD_OVERLORD,"The Overlord has a cargo space of 8."
1,RESEARCH_CHARGE,"Grants the Charge ability. Also increases the movement speed of Zealots to 4.725."
1,RESEARCH_BLINK,"Gives Stalkers the ability to teleport to a nearby target location."
1,RESEARCH_ADEPTRESONATINGGLAIVES,"Increases the attack speed of the Adept by 45%."
1,EFFECT_RESTORE,"Recharges the shield of a close-by friendly Protoss unit for 119.1 shield per second."
1,SHIELDBATTERYRECHARGEEX5_SHIELDBATTERYRECHARGE,"Recharges the shield of a close-by friendly Protoss unit for 119.1 shield per second."
1,MORPHZERGLINGTOBANELING_BANELING,"Sacrifice a Zergling to create a suicidal unit that deals splash damage."
1,RESEARCH_ADVANCEDBALLISTICS,
